posted_date,occurrence_date,time,city,state,shape,duration,summary
3/9/04,3/1/04,21:00,North Port,FL,Changing,20 minutes,Bright red lights with an unusal pattern in the evening sky.
3/2/04,2/15/04,20:40,Cocoa Beach,FL,Cross,35 minutes,Large stationary cross with center white light and orange lights at all points.
3/2/04,8/1/01,04:00,Jupiter Farms,FL,Sphere,40 min ?,One large ultra white 4-6 foot sphere slowly zig-zagging trails in the sky closely over my home.
3/2/04,3/7/98,18:00,Cocoa Beach,FL,Light,2-5 minutes,Two very bright lights moving across the sky... one slightly lower than the other. Both vanish within a couple of minutes...
2/12/04,2/11/04,00:00,West Palm Beach,FL,Disk,20-30 minutes,UFO here in florida. 4 witnesses no BS.
1/17/04,1/10/04,06:15,North Miami,FL,Light,1 minute,Moving bright light amongst the stars around 6:15 am in Miami...duration 1 min.
1/17/04,1/4/04,00:30,Marathon (Fiesta Key),FL,Triangle,1 minute,Lights on black object over road in FL Keys.
1/17/04,12/15/03,19:50,Cocoa,FL,Fireball,3 to 4 seconds,A green ball of light in the south east sky moving in an arc like falling then dissapearing.
12/19/03,12/17/03,11:45,Hallandale,FL,Triangle,7 minutes,Saw a triangular shaped object that sounded like a loud whale that was smaller then a blimp.
12/9/03,11/7/03,18:30,Englewood,FL,Light,30 minutes,A large bright light moved swiftly across the ocean after sunset suddenly stopped and didn't move any more.
11/26/03,11/17/03,16:45,Miami,FL,Unknown,1 min,Invisible Jet or I'm Blind.
11/26/03,11/15/03,17:30,Bradenton,FL,Other,3-5 minutes,3 objects that were very odd in color and moved quickly and then hovered at times. Bright flashes of light as each disappeared.
11/26/03,10/30/03,23:30,Melbourne,FL,Sphere,5 seconds,While driving a white sphere crossed road in front of us at high speed then turned straight down and disappeared.
11/8/03,11/5/03,20:00,Parrish,FL,Light,1 minute,Strange cone-shaped beam of light moves through clouds over Florida.
11/8/03,11/3/03,18:30,Miami,FL,Other,30 min,What thought to be stars that suddenly moved.
11/8/03,10/7/03,05:45,Tampa,FL,Oval,4 minutes,Two unidentified crafts noted over the Gulf of Mexico.
10/31/03,10/23/03,00:15,Dade City,FL,Unknown,2 mins,a bright yellow object floating from the heavens.
10/31/03,5/1/97,22:00,St. Petersburg,FL,Triangle,5 min,I was hypnotized upon a star and a triangle shaped craft moved before my eyes about 50 FT away.
10/31/03,7/12/77,14:00,St. Petersburg,FL,Disk,2 minutes,Rare sighting of ufo formation shadow on the ground.
10/17/03,10/14/03,21:24,Orlando,FL,Formation,15 seconds,Three small lights in formation seen at low altitude. no body visible.
9/28/03,9/26/03,20:45,Hudson,FL,Circle,15 minutes,To the naked eye it appears as a bright star changing colors.
9/28/03,8/10/03,06:50,Lake City,FL,Triangle,3 seconds,Triangular craft using cloud cover not to be seen.
9/24/03,9/18/03,13:30,West Palm Beach,FL,Cigar,1 min,A cigar shaped craft seen while on A1A north and then at Lake Worth pier 5-6 miles offshore. at around 3000 ft.
9/24/03,9/17/03,22:35,Orlando,FL,Triangle,15 minutes,2 witnesses viewed 4 triangular objects over Orlando with white flashing lights & a red light underneath in the upper atmosphere.
9/17/03,9/12/03,21:00,New Port Richey,FL,Other,all night,Non moving triple white lights in southeatersn sky.
9/17/03,8/26/03,02:00,Jacksonville,FL,Changing,3 mins,Shape shift from triangle to 1/2 circle then to 2 ovals hten fade.
9/12/03,6/15/99,12:00,Inglis,FL,Disk,20 minutes,Steering wheel size disc does fantastic manuvers for 20 minutes.
9/12/03,3/7/75,19:00,Fort Lauderdale,FL,Disk,10 minutes,The craft hovered directly over a resturant called pier 66 about 50 to 100 feet above it.
9/4/03,8/31/03,22:00,Cedar Key,FL,Light,20 minutes,Very intense bright and changing light with many colors very far away .
9/4/03,8/31/03,05:00,Panama City Beach,FL,Circle,20 seconds,It seemed to hover in small circles about three times then it shot out of site toward the southeast sky.
8/28/03,8/15/03,22:30,Miami,FL,Oval,15 minutes,2 of us saw a bright oval shaped object and it hovered in one place and got brighter and brighter for 15 minutes and then disappeared.
8/28/03,7/26/88,22:00,Cape Canaveral,FL,Rectangle,5 min.,Large undenible object. 100 feet off the ground. I was right underneth it. The size and shape of a football field.
8/4/03,8/1/03,00:30,Caribbean Sea (cruise boat) (150 mi. N of Cozumel),FL,Triangle,45 seconds,carabian cruise brings view of three lights in a triangular shape that stay stationary then rapidly move to the east.
8/1/03,7/27/03,04:03,Pinellas County,FL,Unknown,5 seconds,Large falling object looked like a shooting star at first but too big to be just one that burned in the atomosphere.
8/1/03,7/25/03,07:45,Palm Harbor,FL,Disk,7 minutes,Bright UFO seen for 7 minutes crossing airline flight paths.
7/23/03,4/12/03,19:17,Port St. Lucie,FL,Sphere,2min. 15sec.,11 year old Boy spots UFO overhead while waiting for school bus.
7/16/03,7/8/03,22:15,Miami,FL,Oval,2 seconds,It was oval shape bright white blue ball in the middle with a oval halo around it and came out from the sky into another dimension.
7/16/03,7/8/03,02:10,Seminole,FL,Unknown,10 minutes,none because to far away to see actually what it was.
6/18/03,5/13/03,10:15,Tampa Bay,FL,Disk,5 sec,The craft surpriseingly flew close to poulated area.
6/10/03,6/4/03,08:35,Tampa,FL,Other,10 - 20 seconds,What was thought to be a released childs balloon suddenly becomes extremely fast round black object that dissapears out of sight.
6/3/03,6/2/03,04:10,Miami,FL,Disk,8-10 seconds,Too much coffee kept me tossing all night.My second floor bedroom over looks a 8x16 foot balcony with 2 floor lenth doors facing north.
5/27/03,5/26/03,23:30,Fort Myers,FL,Cigar,30 seconds,Rocket shaped object over a baseball field.
5/9/03,2/16/03,14:33,Crestview,FL,Cylinder,5 minutes,I was outside when a weird looking object showed up a few miles from my house. Cylinder shaped with flashing lights at top and bottom.
4/22/03,4/15/03,20:00,Miramar Beach,FL,Fireball,30,The light lasted for approximately 30 minutes.
4/22/03,4/10/03,23:15,Pensacola,FL,Chevron,30 sec,Chevron shaped lights slowly moving south to north.
4/22/03,3/13/03,23:00,Panama City,FL,Chevron,10-15 seconds,Three boomerang shaped objects hover the ocean.
4/22/03,6/15/74,21:00,Pensacola,FL,Sphere,1 minute,a sphere shaped object hovered over us while on the beach. A police officer was heard reporting seeing something at the same time.
3/21/03,3/17/03,22:50,Orlando,FL,Oval,10 minutes,It was very big and had a lot of bright lights (white) with a small red light on top.
3/21/03,3/14/03,06:45,Miami Beach,FL,Other,15 minutes,Small black object slowly moves in various directions off Florida's coast.
3/21/03,12/10/02,05:30,Tampa,FL,Diamond,20 minutes,Pulsating Diamond Shaped object ejects two orbs of light towards the ground.
3/21/03,12/10/96,19:50,Gulf Breeze,FL,Sphere,15 minutes,Three super bright craft emitting triangular light array.
3/4/03,7/4/88,21:00,Jacksonville,FL,Triangle,4 seconds,I saw object but my family did not even though they were with me.
2/25/03,2/24/03,19:00,Homestead,FL,Unknown,40 seconds,Witnessed a UFO sighting in south Florida moving very rapidly.
2/25/03,2/17/03,21:25,Royal Palm Beach,FL,Light,1 minute,WHITE LIGHT MOVING IN SPERTS VERY HIGH IN THE SKY CHANGING DIRECTIONS 45% MORE THAN ONCE.
2/25/03,1/20/03,07:00,Oveido,FL,Triangle,1min.,it was triangular object with a white light flashing in the middle.
12/23/02,10/6/02,23:30,Spring Hill,FL,Light,2- min,Unidentified object in Florida.
12/23/02,10/25/88,05:00,Miami,FL,Light,1 minute,They disappeared behind the only cloud in the sky.
11/16/02,10/9/02,23:45,Port Charlotte/Punta Gorda area,FL,Unknown,6 to 8 seconds,Blue object seen in the Port Charlotte Florida area.
11/4/02,10/31/02,22:00,Ocala,FL,Light,approx. 15 min,A strange circling glow.
11/4/02,10/31/02,03:05,Orlando,FL,Triangle,5 minutes,Triangular shape in sky with bright lights.
10/28/02,10/16/02,22:00,Ocala,FL,Light,1-2 minutes,Observed ten to fourteen or so lights appearing similar to stars all traveling in the same direction.
10/28/02,10/13/02,04:47,Mary Esther,FL,Triangle,20 minutes,A Flying triangle with lights that looked like a planet from far away.
9/19/02,9/15/02,01:30,Lehigh Acres,FL,Flash,5 Seconds,Large Blue Flash with radio outage.
9/13/02,7/17/98,02:00,"Jacksonville (I-10, 10 Milemarker 235, Heading E)",FL,Light,1Min,Object was a saucer shaped cloud glowing white heading north to south about 700 feet up.
9/6/02,8/27/02,06:55,Deerfield,FL,Light,MINUTE,BRIGHT LIGHT SEEN SOUTH OF THE SAWGRASS EXPRESSWAY HOVERING FOR A MINUTE THEN DISAPPEARED.
9/6/02,11/22/98,19:00,West Palm Beach,FL,Other,5 minutes,Bright burning object with tail originating in northern sky heading east.
9/6/02,11/15/97,18:45,West Palm Beach,FL,Other,5 minutes,Object changed direction twice.
8/28/02,8/22/02,20:45,New Port Richey,FL,Light,10 mins,Helicopter and red/orange orb sighting.
8/16/02,8/11/02,01:02,Palm Coast,FL,Disk,20 minutes,Disk shaped with many colors in north east and south east sky.
8/16/02,12/23/01,22:30,Bradenton,FL,Circle,2 minuts,A round orange lite.
8/16/02,6/15/01,07:00,Lake Worth,FL,Disk,Sunset,A round bright silver shinning saucer.
8/16/02,7/17/98,22:00,Fort Lauderdale,FL,Flash,ten mintutes,It was giant blue flashing object in the sky.
7/26/02,6/15/97,01:00,Orlando,FL,Disk,25minutes,A object appears over tree top one night.
7/26/02,8/15/74,20:30,Miami,FL,Cigar,5 Mins.,Close Encounter with a large cigar shaped UFO.
7/1/02,12/23/87,22:00,Ocala,FL,Triangle,two minutes,Strange transparent objec t with red lights at joints seen around 10 pm moving northeast very slowly.
5/14/02,5/12/02,02:23,Orlando,FL,Triangle,5 MINUTES,Three lighted triangular craft make no sound and erratically circle just north of Orlando for five minutes.
5/14/02,4/27/02,21:58,Jacksonville,FL,Circle,4 seconds,I observed an object with a peculiar flight path and unusual lighting characteristics.
5/14/02,11/12/00,22:58,Miami,FL,Other,1 minute,I was at home by the pool when I saw a v shaped object come close to me and then dissapear into the sky.
4/25/02,4/8/02,09:45,Tampa,FL,Light,15 seconds,Firefly type light seen in Tampa knight skies.
4/25/02,1/24/98,18:25,Orange Park (outside Jacksonville),FL,Unknown,60 secs,Strange light doing 3 90 degree turns.
4/8/02,7/15/76,19:00,Kissimmee,FL,Circle,15 minutes,A few days after de bicentennial.
3/19/02,3/24/98,21:50,Lake Placid,FL,Light,30 minutes,Two bright lights that moved around in the sky.
3/19/02,3/7/98,20:00,West Palm Beach (Vero),FL,Fireball,1min,Two lights over ocean exploding into the sea.
2/22/02,2/14/02,06:35,Havana,FL,Light,1-2 seconds,Bright white light streak over Gadsden Co. Fl made sharp left turn.
2/22/02,2/2/02,21:35,Moore Haven,FL,Light,20 min,Several bright glowing objects seen by four witnesses in night sky dimming and reappearing and moving at tremendious speed.
2/22/02,2/2/02,02:53,Clermont,FL,Light,1 minute,A blinding light caused an electrical disturbance while passing near my car.
2/22/02,1/28/02,23:03,Jacksonville,FL,Circle,1min.30sec.,Bright red light in the sky turns into U.F.O. with circular shape and rotating lights.
2/22/02,1/21/01,05:30,St. Petersburg,FL,Changing,5 seconds,This is not an untrue personal statement as I witnessed what I believe to be an intelligent subset of life.
1/29/02,1/16/02,21:30,Tallahassee,FL,Light,1 minute,Large bright white light with a blue tail-roundish shaped but elongated. Dropping vertically from the sky.
1/29/02,1/15/02,19:35,Sarasota,FL,Triangle,6 min,Triangle shape with light at each point.
1/29/02,1/15/02,19:30,Lake Buena Vista,FL,Light,2 min,Golden comet-like tail grows from orange light which changes into 3 colored lights that form a moving triangle.
1/11/02,11/20/01,04:05,Perry (exit 35; almost to Talahassee),FL,Chevron,30 seconds,I witnessed a slient chevron shaped craft with 10 large white lights simutaneously going on and off near Tallahassee 11/20-01.
1/11/02,10/18/01,18:32,Sarasota,FL,Other,lasted 2 mins,My friend and I saw 2 caucers and 1 triangler prism being chased by 2 U.S. jets.
1/11/02,6/6/60,12:00,Cape Canaveral,FL,Fireball,4 hours,It was as if a huge ball of light zoomed down from the sky and just disappeared before my eyes.
12/5/01,11/28/01,18:03,Sarasota,FL,Other,:15,A BRIGHT LIGHT THAT APPEARED FOR ABOUT 15 SECONDS THEN DISAPPEARED SILENTLY.
12/5/01,11/27/01,23:00,Tallahassee,FL,Other,1 minute,Aircraft with lights spotted over I-10 exit on Capital Circle NW in Tallahassee.
12/5/01,11/21/01,23:45,Hollywood,FL,Chevron,1:30,Cloud colored chevron.
11/20/01,11/20/01,02:55,Panama City Beach,FL,Chevron,5-7 secs,At 02:55 I saw a glowing orange object (approximately chevron shaped) which moved rapidly across the sky from west to east.
11/20/01,10/17/01,22:25,Jacksonville,FL,Triangle,5 seconds,A nighttime triangle type craft.
11/20/01,10/14/01,00:30,Hialeah,FL,Other,06:00:am,Wierd object flying above Miami skies.
11/20/01,5/18/70,02:00,Tampa,FL,Oval,3 seconds,2 Orange Luminous Oval shape objects side by side zig zagging at the same time as they moved forward very fast.
8/20/01,10/1/70,19:00,Tampa,FL,Other,15 Minutes,36 year old reports an object he saw with his mother 31 years ago.
8/5/01,7/21/01,03:00,Palm Bay,FL,Rectangle,4mins,Object seen hovering above bed.
8/5/01,6/30/01,01:00,Nokomis,FL,Other,4 hours etc.,The object did in fact move and it took at least three different forms.
8/5/01,6/25/01,21:00,Cocoa,FL,Other,one minute,large cylinder shaped craft in cloud vanishes.
8/5/01,6/10/01,07:00,St. Petersburg,FL,Disk,5 minutes,disk slowly moving laterally and then hovering with white light.
8/5/01,6/5/01,21:00,Melbourne Beach,FL,Fireball,At least 4 Min,Fireball inside a cloud on the ocean in the Bermuda Triangle area.
8/5/01,4/29/01,21:45,Englewood,FL,Light,5 minutes,At night I saw two red lights too apart from eachother to be an airplain.
8/5/01,1/1/01,00:01,Lakeland,FL,Circle,two minutes,Unknown circular object in the sky near a fireworks show in lakeland.
8/5/01,8/15/93,04:00,St. Augustine,FL,Triangle,30 minutes,I saw a spaceship take off from slow speed to around the speed of light in second from only 30 feet away.
8/5/01,6/15/65,20:00,St. Petersburg,FL,Unknown,30 seconds,object following an earth-orbiting satellite in the night sky.
4/28/01,4/16/01,12:55,Tampa,FL,Other,1 minute,Black line in sky running from horizon to top of sky.
4/28/01,4/8/01,20:30,Ormond Beach/Daytona Beach,FL,Light,10 seconds,Two fast moving red lights obsereved from the ground manuevering in formation near aircraft in Northeastern Florida.
4/1/01,3/29/01,02:00,Orlando,FL,Light,1 min,Two slowy flashing red lights observed flying just above tree level with no sound.
3/16/01,12/17/00,03:00,New Port Richey,FL,Other,20-30 minutes,X-shaped object hovered above my house for 20-30 minutes.
2/24/01,2/22/01,17:19,Murdock/Port Charlotte,FL,Other,:02-:03 min.,Possible exotic new stealth aircraft witnessed.
2/18/01,2/16/01,20:50,Deland,FL,Light,10 minutes,I saw a blood red light in the sky moving to the north west.
2/18/01,2/16/01,12:15,Sarasota,FL,Sphere,less then 1 minute,bright white Object darting cloud to cloud near Sarasota FL.
2/18/01,2/12/01,02:30,Pompano Beach,FL,Unknown,unknown,we were visited and possible abducted last night.
2/18/01,2/5/01,11:00,Fort Lauderdale,FL,Triangle,20 sec.,Small triangular objects seen near i-595 in fort lauderdale floating.
2/18/01,12/31/00,23:59,Ybor,FL,Oval,20 Minutes,Large object above thousands... and only a few reacted.
2/18/01,12/25/00,11:30,Miami,FL,Egg,10minut,it muve slow to the southwest it pass an airplane it was silver and a 1/4 of the airplane.
2/18/01,9/15/75,18:00,Haines City,FL,Disk,10 minutes,silver saucer hovering over an orange grove.
12/20/00,12/19/00,03:09,North Port,FL,Changing,45 seconds,Plate like object of unique color disappears into air with a convergence of light.
12/20/00,12/10/00,22:00,Longwood,FL,Other,5 minutes,I filmed a craft for about 2 minutes moving in differing directions. Definietly not a helicopter or plane.
12/2/00,11/12/00,14:00,Orlando,FL,Circle,5 seconds,Circle cruised over head in mid after noon.
12/2/00,11/11/00,14:35,Tarpon Springs,FL,Cylinder,10 minutes,Stationary cylinder-shaped UFO seen in clear daylight.
12/2/00,11/4/00,22:00,Sanibel Island,FL,Light,120 seconds,We saw the amber colored globes with red lights under it hover silently over the Gulf of Mexico with Nikon 10x50 binoculars.
12/2/00,10/18/00,20:25,Boynton Beach,FL,Other,10 seconds,45 degree angled straight line of 3 dim lights with hazy aura between with no sound observed flying from north to south at 1000 ft .
